 word , count 
people,6
good,5
work,5
great,4
Honda,3
get,3
employees,3
managers,3
money,2
competitive,2
environment,2
production,2
business,2
leadership,2
career,2
experience,2
pay|,2
No,2
within,2
management,2
flexible,2
buy,2
fire,2
company,2
hurt,2
hire,2
growth,2
learn,2
cons,2
pay,2
They,2
people|,2
hours|,2
Corporate,2
sometimes,2
well,2
time,2
rounded,1
conpany,1
chain,1
retire,1
units|,1
planning,1
co-operative,1
go,1
follow,1
ethic,1
uneducated|,1
We,1
slow,1
Greater,1
benefits|,1
Company,1
advancement,1
hrs,1
crime,1
systems,1
opportunitiesStrong,1
travelling,1
customers,1
far,1
sometimes|,1
every,1
know,1
expectations,1
like,1
wont,1
school,1
helpful,1
level,1
skills,1
always,1
Lack,1
work|,1
team,1
kaizen,1
Management,1
repetitive,1
lack,1
Long,1
Benefits|,1
rate,1
Much,1
perspective,1
sight,1
canidate,1
production|,1
Experienced,1
Very,1
away,1
lean,1
superb,1
enough,1
minimal,1
hustle,1
relationships,1
terms,1
cars,1
Could,1
however,1
hours,1
cut,1
job,1
let,1
city|,1
Security,1
super,1
cubical,1
click|,1
time|,1
benefits,1
turn,1
regular,1
place,1
commit,1
top,1
Staff,1
environment|,1
pays,1
young,1
Slow,1
opportunities,1
learning,1
contractor,1
Europe,1
Noida.Saturation,1
working,1
script,1
support,1
Stay,1
call,1
type,1
over-time|,1
hours.Lot,1
mentality,1
training,1
phone,1
worked,1
cum,1
money|,1
count,1
made,1
Office,1
car,1
single,1
n't,1
Seniors.No,1
philosophies,1
supply,1
cultureRespect,1
awesome,1
throat,1
engineering,1
need,1
campus,1
Plant,1
perform,1
make,1
also,1
amazing,1
Manufacturing,1
nice,1
week,1
IndividualJob,1
unless,1
rude,1
I,1
Always,1
Clear,1
accountabilityLack,1
said,1
unqualified,1
throughout,1
The,1
Limited,1
fighting,1
order,1
High,1
Have,1
region,1
began,1
